year,game_kind,player_id,player_name,team_code,team_name,barrels,bbe,brls_bbep,brls_pap,distance_avg_hr,distance_max,ev50th,ev90th,ev_avg,ev_max,fb_ld,hard_hit,hard_hit_swing,hard_hitp,la_avg,la_sw_spp
2026,A,0000007779,蔣銲,AAA011,味全龍,4,63,0.2857142857142857,0.041666666666666664,115.766086476,123.370683408,153.02614224718448,165.95748181055998,136.8168436196571,170.59777042176,1.5833333333333333,14,0.2222222222222222,0.2222222222222222,10.927651809523812,0.31746031746031744
2026,A,0000007228,鈴木駿輔,AEO011,富邦悍將,4,62,0.15384615384615385,0.04,120.392404884,126.131781264,159.25472714805682,167.16143742144,139.18100798907875,168.8276690496,0.25,26,0.41935483870967744,0.41935483870967744,0.399095338709677,0.4032258064516129
2026,A,0000000368,游霆崴,AEO011,富邦悍將,0,56,0,0,0,112.287396456,152.15963921362282,164.531377181952,136.4120834494628,166.05040801536,1.6666666666666667,12,0.21428571428571427,0.21428571428571427,14.507005803571428,0.26785714285714285
2026,A,0000005541,郭郁政,AAA011,味全龍,4,56,0.2,0.06451612903225806,117.426403704,117.426403704,157.99697245275428,169.68782157465597,139.0960694919085,172.29216825216,0.8461538461538461,20,0.35714285714285715,0.35714285714285715,9.508490482142859,0.39285714285714285
2026,A,0000006237,林子崴,AJL011,樂天桃猿,1,55,0.07142857142857142,0.015151515151515152,0,110.912123616,153.1641718557867,163.474807440384,131.92751176243203,167.27946402816,0.3333333333333333,14,0.25925925925925924,0.2545454545454545,-1.621359345454545,0.2909090909090909
2026,A,0000007264,魔神龍,AAA011,味全龍,1,54,0.07692307692307693,0.013888888888888888,0,111.001372104,152.64580453760001,168.134228469504,137.2356174933333,178.30351870848,0.7333333333333333,13,0.24074074074074073,0.24074074074074073,14.30870611111111,0.37037037037037035
2026,A,0000001821,林子昱,AAA011,味全龍,1,47,0.08333333333333333,0.01694915254237288,120.140525784,120.140525784,152.92324230411128,162.19451232864,138.40442873439318,163.3106768832,1.7142857142857142,12,0.2553191489361702,0.2553191489361702,9.888922510638299,0.2978723404255319
2026,A,0000006832,陳柏清,AKP011,台鋼雄鷹,4,46,0.3076923076923077,0.06349206349206349,123.378839856,123.378839856,157.24262084118257,174.47446285632003,138.64156784314434,188.90542636416,0.8181818181818182,13,0.2826086956521739,0.2826086956521739,9.78247302173913,0.32608695652173914
2026,A,0000000771,陳琥,ACN011,中信兄弟,2,45,0.18181818181818182,0.030303030303030304,113.959133016,118.67104536,154.54115806464003,164.33716879008,139.84009518336003,165.93973342848,1.75,11,0.24444444444444444,0.24444444444444444,18.777318955555558,0.24444444444444444
2026,A,0000007053,艾速特,AKP011,台鋼雄鷹,0,44,0,0,0,110.673468264,150.48540562752,163.73454188256,132.21146544191996,168.00799796352,1.1,6,0.13636363636363635,0.13636363636363635,17.904584704545453,0.38636363636363635
2026,A,0000007782,威戈神,AEO011,富邦悍將,1,43,0.08333333333333333,0.016129032258064516,0,111.30759552,154.09849831350857,163.3486574016,137.31903547615255,168.2502364224,0.47368421052631576,12,0.27906976744186046,0.27906976744186046,17.395604581395347,0.5116279069767442
2026,A,0000007299,陳品宏,AEO011,富邦悍將,4,43,0.3076923076923077,0.07407407407407407,118.987500912,127.133347968,156.2935921837714,168.01857940032,138.1748426975553,174.4477396992,1.75,13,0.3023255813953488,0.3023255813953488,21.73623746511628,0.3023255813953488
2026,A,0000005790,張奕,AEO011,富邦悍將,2,42,0.16666666666666666,0.034482758620689655,133.927452744,133.927452744,152.4360298680686,167.08456039968002,137.4511481647543,179.22007230336,1.75,12,0.2857142857142857,0.2857142857142857,11.415287857142854,0.40476190476190477
2026,A,0000000773,李吳永勤,AEO011,富邦悍將,0,39,0,0,0,105.90449736,155.85819021473685,164.37854100096,132.97717891879387,166.85403394176,0.46153846153846156,11,0.28205128205128205,0.28205128205128205,8.521413564102565,0.4358974358974359
2026,A,0000005561,李建勳,AEO011,富邦悍將,0,39,0,0,0,115.95233604,157.13335308611366,166.88321134848,140.84908867229538,172.74790228608,0.5,13,0.3333333333333333,0.3333333333333333,6.585692538461539,0.41025641025641024
2026,A,0000006870,林栚呈,AEO011,富邦悍將,3,38,0.25,0.061224489795918366,0,118.132667976,156.06320200582735,164.93306729856,140.78064437962104,167.90783239296,3,12,0.3157894736842105,0.3157894736842105,14.723304447368422,0.3157894736842105
2026,A,0000005479,江國豪,AEO011,富邦悍將,3,37,0.2,0.0625,123.397536288,123.397536288,160.14184099584,170.45179755648,143.64696854825513,172.23724134144,1.2222222222222223,15,0.40540540540540543,0.40540540540540543,9.58653083783784,0.4594594594594595
2026,A,0000002280,廖任磊,AEO011,富邦悍將,0,37,0,0,0,114.590754816,153.04667782271997,165.13277079551997,134.7145930533016,169.87837756032,3.3333333333333335,9,0.24324324324324326,0.24324324324324326,13.217809810810815,0.2702702702702703
2026,A,0000000941,陳冠宇,AJL011,樂天桃猿,3,35,0.3,0.05555555555555555,122.848798752,122.848798752,155.44452812001884,168.62969827968,136.1900370848915,170.81667339264,1.5714285714285714,10,0.2857142857142857,0.2857142857142857,13.23451977142857,0.42857142857142855
2026,A,0000001603,王維中,AKP011,台鋼雄鷹,1,35,0.0625,0.02040816326530612,120.264640344,120.264640344,162.0323891440941,175.85487499008,143.91195514049826,180.3822761664,1.6,16,0.45714285714285713,0.45714285714285713,6.844044999999996,0.2857142857142857
2026,A,0000006006,德保拉,ACN011,中信兄弟,0,35,0,0,0,114.42513564,153.81783444502588,165.2466640704,139.79593279147883,167.91866327808,1.1428571428571428,7,0.2,0.2,6.882529971428574,0.3142857142857143
2026,A,0000006295,銳力獅,ADD011,統一7-ELEVEn獅,0,35,0,0,110.909871144,110.909871144,148.20835138560003,162.51833782271999,130.8933241083977,164.62226005632,0.7777777777777778,4,0.11428571428571428,0.11428571428571428,8.32207317142857,0.37142857142857144
2026,A,0000006818,髙塩將樹,ADD011,統一7-ELEVEn獅,2,33,0.25,0.05263157894736842,0,119.124197616,154.05854414544,162.3980715456,134.46228006144003,167.52894453504,1.6666666666666667,8,0.24242424242424243,0.24242424242424243,17.330818393939396,0.30303030303030304
2026,A,0000003639,呂彥青,ACN011,中信兄弟,1,33,0.14285714285714285,0.021739130434782608,126.483422928,126.483422928,149.66831406384,161.84261182848002,135.09748521216,166.97626361856,1.3333333333333333,7,0.21212121212121213,0.21212121212121213,16.353033363636364,0.2727272727272727
2026,A,0000005788,林凱威,AAA011,味全龍,1,32,0.125,0.0196078431372549,112.864349328,112.864349328,152.50883639904,166.54204114944,130.98323526948002,168.59603616768,0.7,8,0.25806451612903225,0.25,7.734213749999996,0.4375
2026,A,0000005555,陳冠偉,AAA011,味全龍,1,32,0.07692307692307693,0.020833333333333332,115.90288224,115.90288224,159.37457149152,169.59300868224,145.34536461983998,171.64318419072,0.75,13,0.40625,0.40625,17.79207134375,0.34375
2026,A,0000007778,喬登,ADD011,統一7-ELEVEn獅,1,31,0.16666666666666666,0.02127659574468085,0,115.626328056,151.225540933632,164.26352654976,131.47543906634323,169.4193443712,1.4,6,0.1935483870967742,0.1935483870967742,9.199514193548387,0.25806451612903225
2026,A,0000007290,張宥謙,ADD011,統一7-ELEVEn獅,3,30,0.23076923076923078,0.07692307692307693,0,127.020349464,161.20833395251202,171.78511223808002,141.34960674700798,172.34765843328,0.4166666666666667,13,0.4482758620689655,0.43333333333333335,13.35682893333334,0.5
2026,A,0000006160,李超,AAA011,味全龍,2,30,0.4,0.044444444444444446,125.46752148,125.46752148,150.847566110208,171.27095365248,129.938148633216,177.45526567296,2,5,0.1724137931034483,0.16666666666666666,4.962880466666665,0.2
2026,A,0000003292,賴鴻誠,AEO011,富邦悍將,1,28,0.125,0.030303030303030304,126.510065496,126.510065496,155.0497738883657,170.05124524608,138.28962232799998,170.73121722624,0.42857142857142855,8,0.2857142857142857,0.2857142857142857,8.842658035714285,0.2857142857142857
2026,A,0000001260,郭俊麟,ADD011,統一7-ELEVEn獅,0,28,0,0,0,111.73181616,153.83785509010286,169.70104394496002,139.31389736351997,171.72629071488,0.42857142857142855,7,0.25,0.25,6.378338642857144,0.35714285714285715
2026,A,0000000128,朱承洋,AJL011,樂天桃猿,4,27,0.4444444444444444,0.09523809523809523,111.511287264,122.032599216,156.90116481762462,167.99168726208,142.47977459114665,169.43275020672,1.3333333333333333,9,0.3333333333333333,0.3333333333333333,16.26309655555556,0.37037037037037035
2026,A,0000005789,林鋅杰,AAA011,味全龍,1,26,0.14285714285714285,0.025,0,119.013555216,155.6652430957292,170.4513764448,144.8187040104369,174.86187219072,11,7,0.2692307692307692,0.2692307692307692,19.437057115384622,0.19230769230769232
2026,A,0000007593,石梓霖,AEO011,富邦悍將,0,26,0,0,0,108.018355464,151.19341834486156,171.94627999296,139.52105986043074,179.15590775808,1.25,5,0.19230769230769232,0.19230769230769232,15.143872499999997,0.3076923076923077
2026,A,0000005509,莊昕諺,AJL011,樂天桃猿,0,26,0,0,0,106.5571656,156.3430752673477,164.73040797312,142.89782567483078,165.99173133312,1,9,0.34615384615384615,0.34615384615384615,19.324555076923076,0.3076923076923077
2026,A,0000006227,曾峻岳,AEO011,富邦悍將,2,25,0.2857142857142857,0.047619047619047616,0,108.804382848,156.42814694496002,168.16774949568,132.56914615464964,168.1759651968,0.3333333333333333,7,0.28,0.28,16.299094399999998,0.4
2026,A,0000002348,施子謙,AKP011,台鋼雄鷹,2,24,0.2857142857142857,0.05714285714285714,130.149042216,130.149042216,154.80511681535998,172.08770914368,135.57802588176,172.47214119168,0.5,7,0.2916666666666667,0.2916666666666667,2.3016663750000013,0.3333333333333333
2026,A,0000006949,林詩翔,AKP011,台鋼雄鷹,1,24,0.1111111111111111,0.024390243902439025,0,106.025789472,158.67279290016003,171.87975775872002,138.57072510336002,176.33955575808,0.5,9,0.375,0.375,17.288447333333334,0.375
2026,A,0000007622,錢可倫,ACN011,中信兄弟,0,24,0,0,0,108.86895168,154.48662629664003,160.65636973056,135.71680296768002,161.98605802368,1.8,8,0.3333333333333333,0.3333333333333333,13.40743125,0.2916666666666667
