game_id,date,kind_code,side,team_name,pitcher_acnt,pitcher_name,role_type,inning_pitched_cnt,inning_pitched_div3_cnt,plate_appearances,hitting_cnt,home_run_cnt,strike_out_cnt,earned_run_cnt,run_cnt,era,whip,pitch_cnt,strike_cnt,balk_cnt,bases_onballs_cnt,error_cnt,game_sno,hit_bypitch_cnt,intentional_bases_onballs_cnt,is_current,is_save_fail,is_save_ok,relief_point_cnt,team_code,total_l,total_s,total_w,wild_pitch_cnt
2026-A-93,2026-05-10,A,Visiting,台鋼雄鷹,0000007570,坎南,先發,7,0,26,6,0,5,0,0,3.71,1.28,108,69,0,1,0,93,0,0,False,0,0,0,AKP011,2,0,2,0
2026-A-93,2026-05-10,A,Visiting,台鋼雄鷹,0000006832,陳柏清,中繼,1,0,3,0,0,0,0,0,0,0.66,8,5,0,0,0,93,0,0,False,0,0,1,AKP011,0,0,0,0
2026-A-93,2026-05-10,A,Visiting,台鋼雄鷹,0000006949,林詩翔,最後一任,1,0,3,0,0,0,0,0,0,0.91,11,8,0,0,0,93,0,0,True,0,1,0,AKP011,0,6,1,0
2026-A-93,2026-05-10,A,Home,中信兄弟,0000007049,林暉盛,先發,3,0,16,2,1,2,2,2,6,2,70,37,0,4,0,93,1,0,False,0,0,0,ACN011,1,0,0,0
2026-A-93,2026-05-10,A,Home,中信兄弟,0000000771,陳琥,中繼,2,0,8,1,0,0,0,0,2.81,1.25,35,17,0,2,0,93,0,0,False,0,0,0,ACN011,0,0,0,0
2026-A-93,2026-05-10,A,Home,中信兄弟,0000006176,余謙,中繼,2,0,7,2,0,1,0,0,4.91,1.43,34,17,0,1,0,93,0,0,False,0,0,0,ACN011,0,0,0,0
2026-A-93,2026-05-10,A,Home,中信兄弟,0000007622,錢可倫,中繼,0,2,4,0,0,1,0,0,5.63,1.38,18,9,0,1,0,93,1,0,False,0,0,0,ACN011,0,0,0,0
2026-A-93,2026-05-10,A,Home,中信兄弟,0000001232,江忠城,最後一任,1,1,4,0,0,1,0,0,1.8,2.4,17,10,0,0,0,93,0,0,False,0,0,0,ACN011,1,0,0,0
2026-A-94,2026-05-12,A,Visiting,味全龍,0000000762,伍鐸,先發,5,1,29,9,1,0,2,5,3.23,1.34,101,58,0,4,0,94,0,0,False,0,0,0,AAA011,1,0,0,0
2026-A-94,2026-05-12,A,Visiting,味全龍,0000006910,王伯洋,中繼,1,0,5,1,0,0,0,0,0,0.79,14,8,0,1,1,94,0,0,False,0,0,0,AAA011,0,0,0,0
2026-A-94,2026-05-12,A,Visiting,味全龍,0000006215,趙璟榮,中繼,1,1,7,2,0,1,0,0,0,1.5,27,14,0,1,0,94,0,0,False,0,0,0,AAA011,0,0,0,0
2026-A-94,2026-05-12,A,Visiting,味全龍,0000005552,呂偉晟,最後一任,0,1,2,0,0,0,0,0,0,1.71,11,4,0,1,0,94,0,0,False,0,0,0,AAA011,0,0,1,0
2026-A-94,2026-05-12,A,Home,統一7-ELEVEn獅,0000001719,胡智爲,先發,6,0,26,8,1,3,2,3,6.75,1.54,90,57,0,2,0,94,0,0,False,0,0,0,ADD011,2,0,2,0
2026-A-94,2026-05-12,A,Home,統一7-ELEVEn獅,0000002695,林子崴,中繼,1,0,3,1,0,0,0,0,0,0.75,10,6,0,0,0,94,0,0,False,0,0,1,ADD011,0,0,0,0
2026-A-94,2026-05-12,A,Home,統一7-ELEVEn獅,0000006818,髙塩將樹,中繼,1,0,3,0,0,1,0,0,1.88,1.12,11,5,0,0,0,94,0,0,False,0,0,1,ADD011,1,0,1,0
2026-A-94,2026-05-12,A,Home,統一7-ELEVEn獅,0000007293,鍾允華,最後一任,1,0,4,1,0,1,0,0,2.08,1.38,15,10,0,0,0,94,0,0,True,0,1,0,ADD011,0,8,0,0
2026-A-95,2026-05-13,A,Visiting,味全龍,0000007779,蔣銲,先發,6,0,25,3,0,7,2,2,1.82,0.98,100,63,0,3,0,95,1,0,False,0,0,0,AAA011,1,0,2,0
2026-A-95,2026-05-13,A,Visiting,味全龍,0000006160,李超,中繼,1,0,3,0,0,2,0,0,1.42,1.11,12,8,0,0,0,95,0,0,False,0,0,0,AAA011,1,0,2,0
2026-A-95,2026-05-13,A,Visiting,味全龍,0000001821,林子昱,最後一任,1,0,4,2,0,0,0,0,3.68,1.23,12,8,0,0,0,95,0,0,False,0,0,0,AAA011,1,0,0,0
2026-A-95,2026-05-13,A,Home,統一7-ELEVEn獅,0000006295,銳力獅,先發,7,0,25,4,0,3,1,1,1.13,0.75,92,66,0,1,0,95,0,0,False,0,0,0,ADD011,1,0,2,0
2026-A-95,2026-05-13,A,Home,統一7-ELEVEn獅,0000006818,髙塩將樹,中繼,1,0,3,0,0,1,0,0,1.76,1.04,9,7,0,0,0,95,0,0,False,0,0,1,ADD011,1,0,1,0
2026-A-95,2026-05-13,A,Home,統一7-ELEVEn獅,0000007293,鍾允華,最後一任,1,0,3,0,0,1,0,0,1.93,1.29,15,9,0,0,0,95,0,0,True,0,1,0,ADD011,0,9,0,0
2026-A-96,2026-05-13,A,Visiting,富邦悍將,0000006739,李東洺,先發,5,0,25,7,0,2,1,2,2.61,1.39,95,65,0,2,1,96,0,0,False,0,0,0,AEO011,1,0,4,0
2026-A-96,2026-05-13,A,Visiting,富邦悍將,0000003292,賴鴻誠,中繼,1,0,5,1,0,1,0,0,4.5,1.25,19,7,0,1,0,96,0,0,False,0,0,0,AEO011,0,0,0,0
2026-A-96,2026-05-13,A,Visiting,富邦悍將,0000002280,廖任磊,中繼,1,0,5,1,0,1,0,0,2.31,1.46,18,10,0,1,0,96,0,0,False,0,0,0,AEO011,1,0,1,0
2026-A-96,2026-05-13,A,Visiting,富邦悍將,0000005561,李建勳,中繼,1,0,4,1,0,0,0,0,5.25,1.67,12,7,0,0,0,96,0,0,False,0,0,0,AEO011,0,0,0,0
2026-A-96,2026-05-13,A,Visiting,富邦悍將,0000000773,李吳永勤,最後一任,1,0,5,1,0,2,0,0,4.15,1.46,23,13,0,1,0,96,0,0,True,0,0,0,AEO011,1,0,0,0
2026-A-96,2026-05-13,A,Home,中信兄弟,0000002345,鄭浩均,先發,0,1,10,6,0,1,9,9,6.17,1.34,32,20,0,1,0,96,2,0,False,0,0,0,ACN011,2,0,2,0
2026-A-96,2026-05-13,A,Home,中信兄弟,0000006176,余謙,中繼,2,2,16,7,0,0,5,5,6.75,1.67,47,32,0,1,0,96,0,0,False,0,0,0,ACN011,0,0,0,0
2026-A-96,2026-05-13,A,Home,中信兄弟,0000007283,陳冠穎,中繼,1,1,6,0,0,3,0,0,1.04,1.04,30,18,0,2,0,96,0,0,False,0,0,0,ACN011,0,0,0,0
2026-A-96,2026-05-13,A,Home,中信兄弟,0000003506,謝榮豪,中繼,1,2,5,0,0,1,0,0,0,0.43,15,9,0,0,0,96,0,0,False,0,0,0,ACN011,0,0,0,0
2026-A-96,2026-05-13,A,Home,中信兄弟,0000000771,陳琥,中繼,2,0,9,3,0,3,2,2,3.5,1.28,37,20,0,0,0,96,1,0,False,0,0,0,ACN011,0,0,0,0
2026-A-96,2026-05-13,A,Home,中信兄弟,0000007622,錢可倫,最後一任,1,0,6,2,0,1,1,1,6,1.56,28,16,0,1,0,96,0,0,False,0,0,0,ACN011,0,0,0,0
2026-A-97,2026-05-13,A,Visiting,樂天桃猿,0000007790,魔爾曼,先發,7,0,26,3,0,6,1,1,3.43,1.19,97,56,0,3,0,97,0,0,False,0,0,0,AJL011,3,0,3,1
2026-A-97,2026-05-13,A,Visiting,樂天桃猿,0000005509,莊昕諺,中繼,1,0,4,0,0,0,0,0,0.77,1.11,19,8,0,1,0,97,0,0,False,0,0,1,AJL011,1,0,0,0
2026-A-97,2026-05-13,A,Visiting,樂天桃猿,0000000941,陳冠宇,最後一任,1,0,4,0,0,2,0,0,0.63,0.98,18,9,0,1,0,97,0,0,True,0,1,0,AJL011,0,1,2,0
2026-A-97,2026-05-13,A,Home,台鋼雄鷹,0000002274,黃子鵬,先發,7,0,29,6,0,3,0,3,3.06,1.13,92,59,0,1,0,97,0,0,False,0,0,0,AKP011,2,0,2,0
2026-A-97,2026-05-13,A,Home,台鋼雄鷹,0000001390,王躍霖,中繼,1,0,5,1,0,2,0,0,2.08,1.15,17,13,0,0,0,97,1,0,False,0,0,0,AKP011,1,0,0,0
2026-A-97,2026-05-13,A,Home,台鋼雄鷹,0000005285,許峻暘,最後一任,1,0,5,1,0,1,0,0,2.7,0.9,17,11,0,0,0,97,1,0,False,0,0,0,AKP011,1,0,0,0
2026-A-98,2026-05-14,A,Visiting,樂天桃猿,0000007074,曾家輝,先發,4,0,19,8,0,2,2,2,2.97,1.05,70,44,0,0,0,98,0,0,False,0,0,0,AJL011,0,0,1,0
2026-A-98,2026-05-14,A,Visiting,樂天桃猿,0000006237,林子崴,中繼,3,0,10,1,0,1,0,0,1.04,0.92,36,23,0,0,0,98,0,0,False,0,0,0,AJL011,1,0,0,0
2026-A-98,2026-05-14,A,Visiting,樂天桃猿,0000000941,陳冠宇,中繼,1,0,4,0,0,0,0,0,0.59,0.98,13,7,0,1,0,98,0,0,False,0,0,1,AJL011,0,1,2,0
2026-A-98,2026-05-14,A,Visiting,樂天桃猿,0000000128,朱承洋,最後一任,0,2,6,2,0,0,1,1,5.56,1.24,19,10,0,1,0,98,1,0,True,0,0,0,AJL011,2,5,2,0
2026-A-98,2026-05-14,A,Home,台鋼雄鷹,0000002679,江承諺,先發,6,1,25,4,0,1,0,0,1.24,1.02,79,53,0,1,0,98,1,0,False,0,0,0,AKP011,1,0,3,0
2026-A-98,2026-05-14,A,Home,台鋼雄鷹,0000006982,黃群,中繼,0,2,2,0,0,0,0,0,0,0,10,6,0,0,0,98,0,0,False,0,0,1,AKP011,0,0,0,0
2026-A-98,2026-05-14,A,Home,台鋼雄鷹,0000006832,陳柏清,中繼,1,0,5,2,1,0,2,2,1.02,0.74,10,8,0,0,0,98,0,0,False,1,0,0,AKP011,0,0,0,0
2026-A-98,2026-05-14,A,Home,台鋼雄鷹,0000006949,林詩翔,最後一任,1,0,3,0,0,1,0,0,0,0.83,10,6,0,0,0,98,0,0,False,0,0,0,AKP011,0,6,2,0
2026-D-1,2026-03-26,D,Visiting,統一7-ELEVEn獅二軍,0000007604,曾偉喆,先發,1,0,8,1,0,0,4,4,36,5,39,17,0,4,0,1,0,0,False,0,0,0,ADD022,1,0,0,1
2026-D-1,2026-03-26,D,Visiting,統一7-ELEVEn獅二軍,0000006740,楊強森,中繼,1,0,4,0,0,0,0,0,0,0,12,6,0,0,0,1,1,0,False,0,0,0,ADD022,0,0,0,0
2026-D-1,2026-03-26,D,Visiting,統一7-ELEVEn獅二軍,0000006222,劉予承,中繼,1,0,3,0,0,0,0,0,0,0,11,7,0,0,0,1,0,0,False,0,0,0,ADD022,0,0,0,0
2026-D-1,2026-03-26,D,Visiting,統一7-ELEVEn獅二軍,0000002303,黃竣彥,中繼,1,0,3,1,0,0,0,0,0,1,11,8,0,0,0,1,0,0,False,0,0,0,ADD022,0,0,0,0
2026-D-1,2026-03-26,D,Visiting,統一7-ELEVEn獅二軍,0000000998,邱浩鈞,中繼,1,0,5,1,0,2,0,0,0,2,28,16,0,1,0,1,0,0,False,0,0,0,ADD022,0,0,0,1
2026-D-1,2026-03-26,D,Visiting,統一7-ELEVEn獅二軍,0000006711,李承鴻,最後一任,3,0,10,1,0,1,0,0,0,0.67,37,22,0,1,0,1,0,0,False,0,0,0,ADD022,0,0,0,1
2026-D-1,2026-03-26,D,Home,台鋼雄鷹二軍,0000007053,艾速特,先發,5,0,19,4,0,4,1,1,1.8,0.8,58,43,0,0,0,1,0,0,False,0,0,0,AKP022,0,0,1,1
2026-D-1,2026-03-26,D,Home,台鋼雄鷹二軍,0000007570,坎南,最後一任,4,0,16,4,0,3,0,0,0,1,56,37,0,0,0,1,0,0,True,0,1,0,AKP022,0,1,0,1
2026-D-10,2026-04-02,D,Visiting,統一7-ELEVEn獅二軍,0000006711,李承鴻,先發,3,1,16,5,1,2,4,4,5.68,1.26,53,31,0,1,0,10,0,0,False,0,0,0,ADD022,1,0,0,0
2026-D-10,2026-04-02,D,Visiting,統一7-ELEVEn獅二軍,0000005482,吳承諭,中繼,1,1,4,0,0,0,0,1,0,0,17,10,0,0,0,10,0,0,False,0,0,0,ADD022,0,0,0,0
2026-D-10,2026-04-02,D,Visiting,統一7-ELEVEn獅二軍,0000003393,王鏡銘,中繼,0,1,3,1,0,0,0,0,0,6,12,5,0,1,0,10,0,0,False,0,0,0,ADD022,0,0,0,0
2026-D-10,2026-04-02,D,Visiting,統一7-ELEVEn獅二軍,0000003620,江承峰,中繼,1,0,4,1,0,1,0,0,0,1,15,10,0,0,0,10,0,0,False,0,0,0,ADD022,0,0,0,0
2026-D-10,2026-04-02,D,Visiting,統一7-ELEVEn獅二軍,0000007044,鄭澔,中繼,1,0,3,0,0,1,0,0,0,0,9,8,0,0,0,10,0,0,False,0,0,0,ADD022,0,0,0,0
2026-D-10,2026-04-02,D,Visiting,統一7-ELEVEn獅二軍,0000007292,李軍,最後一任,1,0,5,0,0,2,0,0,0,2,21,10,0,2,0,10,0,0,False,0,0,0,ADD022,0,0,0,1
2026-D-10,2026-04-02,D,Home,味全龍二軍,0000007081,黃侰程,先發,3,0,10,1,0,4,0,0,1.35,0.9,33,22,0,1,0,10,0,0,False,0,0,0,AAA022,0,0,0,0
2026-D-10,2026-04-02,D,Home,味全龍二軍,0000006750,陳暐皓,中繼,1,0,4,2,0,0,1,1,9,2,12,9,0,0,0,10,0,0,False,0,0,0,AAA022,0,0,0,0
2026-D-10,2026-04-02,D,Home,味全龍二軍,0000007582,吳東霖,中繼,1,0,6,3,0,2,2,2,18,3,19,15,0,0,0,10,0,0,False,0,0,1,AAA022,0,0,0,0
2026-D-10,2026-04-02,D,Home,味全龍二軍,0000006236,楊鈺翔,中繼,3,2,15,3,0,4,1,1,2.45,1.09,51,37,0,1,0,10,0,0,False,0,0,0,AAA022,0,0,1,0
2026-D-10,2026-04-02,D,Home,味全龍二軍,0000007607,何宗旂,最後一任,0,1,1,0,0,0,0,0,0,0.5,3,2,0,0,0,10,0,0,True,0,1,0,AAA022,0,1,0,0
2026-D-11,2026-04-03,D,Visiting,富邦悍將二軍,0000007295,陳鐿中,先發,2,0,10,0,0,0,0,0,0,2.5,40,12,0,5,0,11,0,0,False,0,0,0,AEO022,0,0,0,0
2026-D-11,2026-04-03,D,Visiting,富邦悍將二軍,0000006864,郭泰呈,中繼,1,0,6,1,0,2,0,0,0,2,24,14,0,1,0,11,0,0,False,0,0,0,AEO022,0,0,0,0
2026-D-11,2026-04-03,D,Visiting,富邦悍將二軍,0000007577,李斯特,中繼,1,0,3,0,0,0,0,0,0,0,6,3,0,0,0,11,1,0,False,0,0,0,AEO022,0,0,0,0
2026-D-11,2026-04-03,D,Visiting,富邦悍將二軍,0000007296,黃英奇,中繼,1,0,5,1,0,1,0,0,0,2,16,10,0,1,0,11,0,0,False,0,0,0,AEO022,0,0,0,1
2026-D-11,2026-04-03,D,Visiting,富邦悍將二軍,0000001404,羅華韋,中繼,1,0,4,1,0,1,0,0,0,1.5,17,9,0,1,0,11,0,0,False,0,0,0,AEO022,0,1,0,0
2026-D-11,2026-04-03,D,Visiting,富邦悍將二軍,0000006863,潘奕誠,中繼,1,0,5,1,0,0,0,0,0,1,16,7,0,1,0,11,0,0,False,0,0,0,AEO022,0,0,0,0
2026-D-11,2026-04-03,D,Visiting,富邦悍將二軍,0000003292,賴鴻誠,最後一任,2,0,8,2,0,1,0,0,0,0.86,33,23,0,0,0,11,0,0,True,0,0,0,AEO022,0,0,1,0
2026-D-11,2026-04-03,D,Home,中信兄弟二軍,0000007788,陶樂,先發,3,1,19,6,0,3,1,4,2.7,2.4,61,36,0,2,0,11,0,0,False,0,0,0,ACN022,1,0,0,0
2026-D-11,2026-04-03,D,Home,中信兄弟二軍,0000007279,鄧朝駿,中繼,0,2,3,0,0,0,0,0,0,1.5,9,4,0,1,0,11,0,0,False,0,0,0,ACN022,0,0,0,0
2026-D-11,2026-04-03,D,Home,中信兄弟二軍,0000007281,游竣宥,中繼,2,2,11,2,0,2,3,3,10.13,1.13,41,23,1,1,0,11,1,0,False,0,0,0,ACN022,0,0,0,0
2026-D-11,2026-04-03,D,Home,中信兄弟二軍,0000007623,呂昱廷,中繼,0,1,3,1,0,0,0,0,0,6,16,6,0,1,0,11,0,0,False,0,0,0,ACN022,0,0,0,1
2026-D-11,2026-04-03,D,Home,中信兄弟二軍,0000003506,謝榮豪,中繼,1,0,3,0,0,1,0,0,0,0,13,9,0,0,0,11,0,0,False,0,0,0,ACN022,0,0,0,0
2026-D-11,2026-04-03,D,Home,中信兄弟二軍,0000004626,王奕凱,最後一任,1,0,4,0,0,1,0,0,0,0,10,6,0,0,0,11,1,0,False,0,0,0,ACN022,0,0,0,0
2026-D-12,2026-04-03,D,Visiting,統一7-ELEVEn獅二軍,0000007604,曾偉喆,先發,2,0,8,1,0,1,0,0,12,2.67,43,26,0,2,0,12,0,0,False,0,0,0,ADD022,1,0,0,0
2026-D-12,2026-04-03,D,Visiting,統一7-ELEVEn獅二軍,0000006712,楊孟沅,中繼,2,0,6,0,0,0,0,0,0,0.38,24,16,0,0,0,12,0,0,False,0,0,1,ADD022,0,0,0,0
2026-D-12,2026-04-03,D,Visiting,統一7-ELEVEn獅二軍,0000006740,楊強森,中繼,1,0,6,4,0,1,2,2,9,2,19,11,0,0,0,12,0,0,False,0,0,0,ADD022,0,0,0,0
2026-D-12,2026-04-03,D,Visiting,統一7-ELEVEn獅二軍,0000004637,劉軒荅,中繼,1,0,4,1,1,0,1,1,27,4.5,13,10,0,0,0,12,0,0,False,0,0,0,ADD022,0,0,0,0
2026-D-12,2026-04-03,D,Visiting,統一7-ELEVEn獅二軍,0000007294,林易霆,中繼,1,0,4,1,0,0,0,0,0,1,15,9,0,0,0,12,0,0,False,0,0,1,ADD022,0,0,0,0
2026-D-12,2026-04-03,D,Visiting,統一7-ELEVEn獅二軍,0000006210,林原裕,中繼,1,0,5,2,0,0,1,1,5.4,1.8,16,10,0,1,0,12,0,0,False,1,0,0,ADD022,0,0,0,0
2026-D-12,2026-04-03,D,Visiting,統一7-ELEVEn獅二軍,0000007606,吳紹遠,最後一任,0,2,6,1,0,1,2,3,10.8,1.8,25,11,0,2,0,12,1,0,True,1,0,0,ADD022,1,0,0,3
2026-D-12,2026-04-03,D,Home,味全龍二軍,0000007264,魔神龍,先發,5,0,21,5,0,2,2,2,3.6,1.2,76,53,0,1,0,12,0,0,False,0,0,0,AAA022,0,0,0,0
2026-D-12,2026-04-03,D,Home,味全龍二軍,0000006724,曹祐齊,最後一任,4,0,21,7,0,3,4,4,6.43,1.71,68,47,0,1,0,12,1,0,False,0,0,0,AAA022,0,0,1,1
2026-D-14,2026-05-03,D,Visiting,樂天桃猿二軍,0000007793,榊原元稀,先發,6,0,26,9,1,2,3,3,2.88,0.96,82,59,0,0,0,14,0,0,False,0,0,0,AJL022,0,0,1,0
2026-D-14,2026-05-03,D,Visiting,樂天桃猿二軍,0000007619,王奕翔,中繼,0,1,3,1,0,0,1,1,3.86,1.86,14,5,0,1,0,14,0,0,False,1,0,0,AJL022,0,0,1,0
2026-D-14,2026-05-03,D,Visiting,樂天桃猿二軍,0000006857,舒治浩,中繼,1,1,7,2,0,0,1,1,10.29,2,21,12,0,1,0,14,0,0,False,0,0,0,AJL022,2,0,0,0
2026-D-14,2026-05-03,D,Visiting,樂天桃猿二軍,0000007314,王宇翔,最後一任,0,1,1,1,0,0,0,0,4.91,1.77,2,2,0,0,0,14,0,0,False,0,0,0,AJL022,1,2,0,0
2026-D-14,2026-05-03,D,Home,台鋼雄鷹二軍,0000007630,邱立璿,先發,2,2,15,7,0,2,3,3,5.23,2.03,59,36,0,2,0,14,0,0,False,0,0,0,AKP022,0,0,0,0
2026-D-14,2026-05-03,D,Home,台鋼雄鷹二軍,0000006917,謝葆錡,中繼,3,0,12,2,0,2,1,1,2.84,1.03,48,28,0,1,0,14,0,0,False,0,0,0,AKP022,1,0,1,0
2026-D-14,2026-05-03,D,Home,台鋼雄鷹二軍,0000006921,伍祐城,中繼,1,1,4,0,0,0,0,0,0,1,15,7,0,1,0,14,0,0,False,0,0,0,AKP022,0,0,0,0
2026-D-14,2026-05-03,D,Home,台鋼雄鷹二軍,0000007580,韋宏亮,中繼,1,0,3,0,0,0,0,0,7.94,2.29,7,5,0,0,0,14,0,0,False,0,0,0,AKP022,0,0,2,0
2026-D-14,2026-05-03,D,Home,台鋼雄鷹二軍,0000006918,李欣穎,最後一任,1,0,5,2,0,0,0,0,0,0.5,11,8,0,0,0,14,0,0,True,0,1,0,AKP022,0,3,0,0
2026-D-15,2026-04-05,D,Visiting,樂天桃猿二軍,0000004624,陳克羿,先發,3,2,25,14,0,3,8,8,19.64,3.82,80,58,0,0,0,15,0,0,False,0,0,0,AJL022,1,0,0,0
2026-D-15,2026-04-05,D,Visiting,樂天桃猿二軍,0000007077,郭玟毅,中繼,1,1,9,1,0,0,2,2,13.5,1.5,21,6,0,1,0,15,3,0,False,0,0,0,AJL022,0,0,0,0
2026-D-15,2026-04-05,D,Visiting,樂天桃猿二軍,0000007772,莊孟源,中繼,1,0,3,0,0,0,0,0,0,1,15,9,0,1,0,15,0,0,False,0,0,0,AJL022,0,0,0,0
2026-D-15,2026-04-05,D,Visiting,樂天桃猿二軍,0000007619,王奕翔,中繼,1,0,5,1,0,1,0,0,0,2,16,10,0,1,0,15,0,0,False,0,0,0,AJL022,0,0,0,0
2026-D-15,2026-04-05,D,Visiting,樂天桃猿二軍,0000007073,賴胤豪,最後一任,1,0,3,0,0,0,0,0,0,0,12,8,0,0,0,15,0,0,False,0,0,0,AJL022,0,0,0,0
2026-D-15,2026-04-05,D,Home,台鋼雄鷹二軍,0000007570,坎南,先發,5,0,16,1,0,7,0,0,0.6,0.47,49,36,0,0,0,15,0,0,False,0,0,0,AKP022,0,1,1,0
2026-D-15,2026-04-05,D,Home,台鋼雄鷹二軍,0000007303,黃子豪,中繼,3,0,12,2,0,4,0,0,0,0.67,41,27,0,0,0,15,0,0,False,0,0,1,AKP022,0,0,0,0
2026-D-15,2026-04-05,D,Home,台鋼雄鷹二軍,0000006920,陳冠豪,最後一任,1,0,3,1,0,0,0,0,0,1,10,9,0,0,0,15,0,0,True,0,0,0,AKP022,0,0,0,0
2026-D-16,2026-04-07,D,Visiting,味全龍二軍,0000003608,曾仁和,先發,5,0,20,5,0,1,1,1,1,1.33,66,43,0,0,0,16,0,0,False,0,0,0,AAA022,1,0,1,0
2026-D-16,2026-04-07,D,Visiting,味全龍二軍,0000007305,李致霖,中繼,1,0,4,0,0,2,0,0,0,1,20,13,0,1,0,16,0,0,False,0,0,0,AAA022,0,0,0,0
2026-D-16,2026-04-07,D,Visiting,味全龍二軍,0000007611,林紘維,中繼,0,2,7,2,0,0,5,5,20.25,3,27,10,0,3,0,16,0,0,False,0,0,0,AAA022,0,0,0,0
2026-D-16,2026-04-07,D,Visiting,味全龍二軍,0000007083,林柏佑,中繼,0,1,4,1,0,1,0,0,0,3,18,9,0,2,0,16,0,0,False,0,0,0,AAA022,0,0,0,0
2026-D-16,2026-04-07,D,Visiting,味全龍二軍,0000000135,陳禹勳,中繼,1,0,3,0,0,1,0,0,0,0,10,6,0,0,0,16,1,0,False,0,0,0,AAA022,0,0,0,0
2026-D-16,2026-04-07,D,Visiting,味全龍二軍,0000007607,何宗旂,最後一任,1,0,5,1,0,2,1,1,3,1,19,11,0,1,0,16,0,0,True,0,0,0,AAA022,0,1,0,0
2026-D-16,2026-04-07,D,Home,中信兄弟二軍,0000006874,盧孟揚,先發,3,0,15,4,2,6,4,4,12,2,73,42,0,2,0,16,0,0,False,0,0,0,ACN022,1,0,0,0
2026-D-16,2026-04-07,D,Home,中信兄弟二軍,0000006867,徐基麟,中繼,2,0,10,4,0,3,2,2,4.5,1.5,36,23,1,1,0,16,0,0,False,0,0,0,ACN022,0,0,0,1
2026-D-16,2026-04-07,D,Home,中信兄弟二軍,0000007585,陳原維,中繼,0,1,5,1,1,0,3,4,81,9,21,8,0,2,0,16,0,0,False,0,0,0,ACN022,0,0,0,0
2026-D-16,2026-04-07,D,Home,中信兄弟二軍,0000007285,林展樟,中繼,1,2,5,1,0,0,0,0,0,0.6,13,10,0,0,0,16,0,0,False,0,0,0,ACN022,0,0,0,0
2026-D-16,2026-04-07,D,Home,中信兄弟二軍,0000007626,徐磊,中繼,1,0,3,0,0,1,0,0,0,0,20,11,0,0,0,16,0,0,False,0,0,0,ACN022,0,0,0,0
2026-D-16,2026-04-07,D,Home,中信兄弟二軍,0000003334,鄭凱文,最後一任,1,0,3,0,0,1,0,0,0,0,15,10,0,0,0,16,0,0,False,0,0,0,ACN022,0,0,0,0
2026-D-17,2026-04-07,D,Visiting,富邦悍將二軍,0000006269,愛力戈,先發,4,2,21,6,0,2,3,4,3.72,1.55,74,52,0,1,0,17,0,0,False,0,0,0,AEO022,1,0,0,0
2026-D-17,2026-04-07,D,Visiting,富邦悍將二軍,0000006864,郭泰呈,中繼,1,1,7,4,0,0,1,1,3.86,2.57,22,14,0,0,0,17,0,0,False,0,0,0,AEO022,0,0,0,1
2026-D-17,2026-04-07,D,Visiting,富邦悍將二軍,0000006863,潘奕誠,最後一任,1,0,5,1,0,1,0,0,0,1.33,20,11,0,1,0,17,0,0,True,0,0,0,AEO022,0,0,0,0
2026-D-17,2026-04-07,D,Home,統一7-ELEVEn獅二軍,0000001412,江少慶,先發,2,0,7,1,0,2,0,0,0,0.5,27,19,0,0,0,17,0,0,False,0,0,0,ADD022,0,0,0,1
2026-D-17,2026-04-07,D,Home,統一7-ELEVEn獅二軍,0000006295,銳力獅,中繼,3,1,12,2,0,4,0,0,0,0.9,60,33,0,1,0,17,0,0,False,0,0,0,ADD022,0,0,1,0
2026-D-17,2026-04-07,D,Home,統一7-ELEVEn獅二軍,0000003393,王鏡銘,中繼,0,2,1,0,0,0,0,0,0,2,2,1,0,0,0,17,0,0,False,0,0,1,ADD022,0,0,0,0
2026-D-17,2026-04-07,D,Home,統一7-ELEVEn獅二軍,0000007290,張宥謙,最後一任,1,0,3,0,0,1,0,0,8.31,2.08,15,10,0,0,0,17,0,0,False,0,0,0,ADD022,1,0,0,0
2026-D-18,2026-04-08,D,Visiting,味全龍二軍,0000007264,魔神龍,先發,5,0,20,4,2,3,3,3,4.5,1.1,78,51,0,1,0,18,0,0,False,0,0,0,AAA022,1,0,0,0
2026-D-18,2026-04-08,D,Visiting,味全龍二軍,0000006236,楊鈺翔,中繼,0,1,7,3,0,0,3,3,9,2.5,27,8,0,3,0,18,0,0,False,0,0,0,AAA022,0,0,1,0
2026-D-18,2026-04-08,D,Visiting,味全龍二軍,0000004646,翁瑋均,中繼,0,2,1,0,0,0,0,0,0,0.5,1,1,0,0,0,18,0,0,False,0,0,0,AAA022,0,0,0,0
2026-D-18,2026-04-08,D,Visiting,味全龍二軍,0000007055,張景淯,中繼,1,0,3,0,0,0,0,0,0,0.86,11,5,0,1,0,18,0,0,False,0,0,0,AAA022,0,0,0,0
2026-D-18,2026-04-08,D,Visiting,味全龍二軍,0000006750,陳暐皓,最後一任,1,0,3,0,0,1,0,0,4.5,1,10,7,0,0,0,18,0,0,False,0,0,0,AAA022,0,0,0,0
2026-D-18,2026-04-08,D,Home,中信兄弟二軍,0000006006,德保拉,先發,5,0,22,6,1,4,2,2,2.45,1.55,82,56,0,1,0,18,0,0,False,0,0,0,ACN022,1,0,1,1
2026-D-18,2026-04-08,D,Home,中信兄弟二軍,0000007794,馬奎爾,中繼,1,0,4,0,0,0,0,0,0,1,12,4,0,1,0,18,0,0,False,0,0,1,ACN022,0,0,0,0
