game_id,date,kind_code,side,team_name,inning,runs,raw_score,team_code
2026-D-10,2026-04-02,D,Visiting,統一7-ELEVEn獅二軍,3,0,0,ADD022
2026-D-10,2026-04-02,D,Visiting,統一7-ELEVEn獅二軍,4,1,1,ADD022
2026-D-10,2026-04-02,D,Visiting,統一7-ELEVEn獅二軍,5,2,2,ADD022
2026-D-10,2026-04-02,D,Visiting,統一7-ELEVEn獅二軍,6,0,0,ADD022
2026-D-10,2026-04-02,D,Visiting,統一7-ELEVEn獅二軍,7,0,0,ADD022
2026-D-10,2026-04-02,D,Visiting,統一7-ELEVEn獅二軍,8,1,1,ADD022
2026-D-10,2026-04-02,D,Visiting,統一7-ELEVEn獅二軍,9,0,0,ADD022
2026-D-10,2026-04-02,D,Home,味全龍二軍,1,2,2,AAA022
2026-D-10,2026-04-02,D,Home,味全龍二軍,2,2,2,AAA022
2026-D-10,2026-04-02,D,Home,味全龍二軍,3,0,0,AAA022
2026-D-10,2026-04-02,D,Home,味全龍二軍,4,0,0,AAA022
2026-D-10,2026-04-02,D,Home,味全龍二軍,5,1,1,AAA022
2026-D-10,2026-04-02,D,Home,味全龍二軍,6,0,0,AAA022
2026-D-10,2026-04-02,D,Home,味全龍二軍,7,0,0,AAA022
2026-D-10,2026-04-02,D,Home,味全龍二軍,8,0,0,AAA022
2026-D-10,2026-04-02,D,Home,味全龍二軍,9,,X,AAA022
2026-D-11,2026-04-03,D,Visiting,富邦悍將二軍,1,0,0,AEO022
2026-D-11,2026-04-03,D,Visiting,富邦悍將二軍,2,0,0,AEO022
2026-D-11,2026-04-03,D,Visiting,富邦悍將二軍,3,4,4,AEO022
2026-D-11,2026-04-03,D,Visiting,富邦悍將二軍,4,0,0,AEO022
2026-D-11,2026-04-03,D,Visiting,富邦悍將二軍,5,0,0,AEO022
2026-D-11,2026-04-03,D,Visiting,富邦悍將二軍,6,0,0,AEO022
2026-D-11,2026-04-03,D,Visiting,富邦悍將二軍,7,3,3,AEO022
2026-D-11,2026-04-03,D,Visiting,富邦悍將二軍,8,0,0,AEO022
2026-D-11,2026-04-03,D,Visiting,富邦悍將二軍,9,0,0,AEO022
2026-D-11,2026-04-03,D,Home,中信兄弟二軍,1,0,0,ACN022
2026-D-11,2026-04-03,D,Home,中信兄弟二軍,2,0,0,ACN022
2026-D-11,2026-04-03,D,Home,中信兄弟二軍,3,0,0,ACN022
2026-D-11,2026-04-03,D,Home,中信兄弟二軍,4,0,0,ACN022
2026-D-11,2026-04-03,D,Home,中信兄弟二軍,5,0,0,ACN022
2026-D-11,2026-04-03,D,Home,中信兄弟二軍,6,0,0,ACN022
2026-D-11,2026-04-03,D,Home,中信兄弟二軍,7,0,0,ACN022
2026-D-11,2026-04-03,D,Home,中信兄弟二軍,8,0,0,ACN022
2026-D-11,2026-04-03,D,Home,中信兄弟二軍,9,0,0,ACN022
2026-D-12,2026-04-03,D,Visiting,統一7-ELEVEn獅二軍,1,1,1,ADD022
2026-D-12,2026-04-03,D,Visiting,統一7-ELEVEn獅二軍,2,0,0,ADD022
2026-D-12,2026-04-03,D,Visiting,統一7-ELEVEn獅二軍,3,0,0,ADD022
2026-D-12,2026-04-03,D,Visiting,統一7-ELEVEn獅二軍,4,1,1,ADD022
2026-D-12,2026-04-03,D,Visiting,統一7-ELEVEn獅二軍,5,0,0,ADD022
2026-D-12,2026-04-03,D,Visiting,統一7-ELEVEn獅二軍,6,0,0,ADD022
2026-D-12,2026-04-03,D,Visiting,統一7-ELEVEn獅二軍,7,2,2,ADD022
2026-D-12,2026-04-03,D,Visiting,統一7-ELEVEn獅二軍,8,0,0,ADD022
2026-D-12,2026-04-03,D,Visiting,統一7-ELEVEn獅二軍,9,2,2,ADD022
2026-D-12,2026-04-03,D,Home,味全龍二軍,1,0,0,AAA022
2026-D-12,2026-04-03,D,Home,味全龍二軍,2,0,0,AAA022
2026-D-12,2026-04-03,D,Home,味全龍二軍,3,0,0,AAA022
2026-D-12,2026-04-03,D,Home,味全龍二軍,4,0,0,AAA022
2026-D-12,2026-04-03,D,Home,味全龍二軍,5,2,2,AAA022
2026-D-12,2026-04-03,D,Home,味全龍二軍,6,1,1,AAA022
2026-D-12,2026-04-03,D,Home,味全龍二軍,7,0,0,AAA022
2026-D-12,2026-04-03,D,Home,味全龍二軍,8,1,1,AAA022
2026-D-12,2026-04-03,D,Home,味全龍二軍,9,,X,AAA022
2026-D-14,2026-05-03,D,Visiting,樂天桃猿二軍,1,0,0,AJL022
2026-D-14,2026-05-03,D,Visiting,樂天桃猿二軍,2,0,0,AJL022
2026-D-14,2026-05-03,D,Visiting,樂天桃猿二軍,3,3,3,AJL022
2026-D-14,2026-05-03,D,Visiting,樂天桃猿二軍,4,0,0,AJL022
2026-D-14,2026-05-03,D,Visiting,樂天桃猿二軍,5,0,0,AJL022
2026-D-14,2026-05-03,D,Visiting,樂天桃猿二軍,6,1,1,AJL022
2026-D-14,2026-05-03,D,Visiting,樂天桃猿二軍,7,0,0,AJL022
2026-D-14,2026-05-03,D,Visiting,樂天桃猿二軍,8,0,0,AJL022
2026-D-14,2026-05-03,D,Visiting,樂天桃猿二軍,9,0,0,AJL022
2026-D-14,2026-05-03,D,Home,台鋼雄鷹二軍,1,0,0,AKP022
2026-D-14,2026-05-03,D,Home,台鋼雄鷹二軍,2,0,0,AKP022
2026-D-14,2026-05-03,D,Home,台鋼雄鷹二軍,3,0,0,AKP022
2026-D-14,2026-05-03,D,Home,台鋼雄鷹二軍,4,0,0,AKP022
2026-D-14,2026-05-03,D,Home,台鋼雄鷹二軍,5,2,2,AKP022
2026-D-14,2026-05-03,D,Home,台鋼雄鷹二軍,6,1,1,AKP022
2026-D-14,2026-05-03,D,Home,台鋼雄鷹二軍,7,1,1,AKP022
2026-D-14,2026-05-03,D,Home,台鋼雄鷹二軍,8,1,1,AKP022
2026-D-14,2026-05-03,D,Home,台鋼雄鷹二軍,9,,X,AKP022
2026-D-15,2026-04-05,D,Visiting,樂天桃猿二軍,1,0,0,AJL022
2026-D-15,2026-04-05,D,Visiting,樂天桃猿二軍,2,0,0,AJL022
2026-D-15,2026-04-05,D,Visiting,樂天桃猿二軍,3,0,0,AJL022
2026-D-15,2026-04-05,D,Visiting,樂天桃猿二軍,4,0,0,AJL022
2026-D-15,2026-04-05,D,Visiting,樂天桃猿二軍,5,0,0,AJL022
2026-D-15,2026-04-05,D,Visiting,樂天桃猿二軍,6,0,0,AJL022
2026-D-15,2026-04-05,D,Visiting,樂天桃猿二軍,7,0,0,AJL022
2026-D-15,2026-04-05,D,Visiting,樂天桃猿二軍,8,0,0,AJL022
2026-D-15,2026-04-05,D,Visiting,樂天桃猿二軍,9,0,0,AJL022
2026-D-15,2026-04-05,D,Home,台鋼雄鷹二軍,1,5,5,AKP022
2026-D-15,2026-04-05,D,Home,台鋼雄鷹二軍,2,1,1,AKP022
2026-D-15,2026-04-05,D,Home,台鋼雄鷹二軍,3,0,0,AKP022
2026-D-15,2026-04-05,D,Home,台鋼雄鷹二軍,4,2,2,AKP022
2026-D-15,2026-04-05,D,Home,台鋼雄鷹二軍,5,2,2,AKP022
2026-D-15,2026-04-05,D,Home,台鋼雄鷹二軍,6,0,0,AKP022
2026-D-15,2026-04-05,D,Home,台鋼雄鷹二軍,7,0,0,AKP022
2026-D-15,2026-04-05,D,Home,台鋼雄鷹二軍,8,0,0,AKP022
2026-D-15,2026-04-05,D,Home,台鋼雄鷹二軍,9,,X,AKP022
2026-D-16,2026-04-07,D,Visiting,味全龍二軍,1,2,2,AAA022
2026-D-16,2026-04-07,D,Visiting,味全龍二軍,2,1,1,AAA022
2026-D-16,2026-04-07,D,Visiting,味全龍二軍,3,1,1,AAA022
2026-D-16,2026-04-07,D,Visiting,味全龍二軍,4,2,2,AAA022
2026-D-16,2026-04-07,D,Visiting,味全龍二軍,5,0,0,AAA022
2026-D-16,2026-04-07,D,Visiting,味全龍二軍,6,4,4,AAA022
2026-D-16,2026-04-07,D,Visiting,味全龍二軍,7,0,0,AAA022
2026-D-16,2026-04-07,D,Visiting,味全龍二軍,8,0,0,AAA022
2026-D-16,2026-04-07,D,Visiting,味全龍二軍,9,0,0,AAA022
2026-D-16,2026-04-07,D,Home,中信兄弟二軍,1,0,0,ACN022
2026-D-16,2026-04-07,D,Home,中信兄弟二軍,2,1,1,ACN022
2026-D-16,2026-04-07,D,Home,中信兄弟二軍,3,0,0,ACN022
2026-D-16,2026-04-07,D,Home,中信兄弟二軍,4,0,0,ACN022
2026-D-16,2026-04-07,D,Home,中信兄弟二軍,5,0,0,ACN022
2026-D-16,2026-04-07,D,Home,中信兄弟二軍,6,0,0,ACN022
2026-D-16,2026-04-07,D,Home,中信兄弟二軍,7,5,5,ACN022
2026-D-16,2026-04-07,D,Home,中信兄弟二軍,8,0,0,ACN022
2026-D-16,2026-04-07,D,Home,中信兄弟二軍,9,1,1,ACN022
2026-D-17,2026-04-07,D,Visiting,富邦悍將二軍,1,0,0,AEO022
2026-D-17,2026-04-07,D,Visiting,富邦悍將二軍,2,0,0,AEO022
2026-D-17,2026-04-07,D,Visiting,富邦悍將二軍,3,0,0,AEO022
2026-D-17,2026-04-07,D,Visiting,富邦悍將二軍,4,0,0,AEO022
2026-D-17,2026-04-07,D,Visiting,富邦悍將二軍,5,0,0,AEO022
2026-D-17,2026-04-07,D,Visiting,富邦悍將二軍,6,0,0,AEO022
2026-D-17,2026-04-07,D,Visiting,富邦悍將二軍,7,0,0,AEO022
2026-D-17,2026-04-07,D,Visiting,富邦悍將二軍,8,0,0,AEO022
2026-D-17,2026-04-07,D,Home,統一7-ELEVEn獅二軍,1,0,0,ADD022
2026-D-17,2026-04-07,D,Home,統一7-ELEVEn獅二軍,2,0,0,ADD022
2026-D-17,2026-04-07,D,Home,統一7-ELEVEn獅二軍,3,3,3,ADD022
2026-D-17,2026-04-07,D,Home,統一7-ELEVEn獅二軍,4,1,1,ADD022
2026-D-17,2026-04-07,D,Home,統一7-ELEVEn獅二軍,5,0,0,ADD022
2026-D-17,2026-04-07,D,Home,統一7-ELEVEn獅二軍,6,1,1,ADD022
2026-D-17,2026-04-07,D,Home,統一7-ELEVEn獅二軍,7,0,0,ADD022
2026-D-18,2026-04-08,D,Visiting,味全龍二軍,1,0,0,AAA022
2026-D-18,2026-04-08,D,Visiting,味全龍二軍,2,1,1,AAA022
2026-D-18,2026-04-08,D,Visiting,味全龍二軍,3,0,0,AAA022
2026-D-18,2026-04-08,D,Visiting,味全龍二軍,4,1,1,AAA022
2026-D-18,2026-04-08,D,Visiting,味全龍二軍,5,0,0,AAA022
2026-D-18,2026-04-08,D,Visiting,味全龍二軍,6,0,0,AAA022
2026-D-18,2026-04-08,D,Visiting,味全龍二軍,7,2,2,AAA022
2026-D-18,2026-04-08,D,Visiting,味全龍二軍,8,0,0,AAA022
2026-D-18,2026-04-08,D,Visiting,味全龍二軍,9,0,0,AAA022
2026-D-18,2026-04-08,D,Home,中信兄弟二軍,1,0,0,ACN022
2026-D-18,2026-04-08,D,Home,中信兄弟二軍,2,1,1,ACN022
2026-D-18,2026-04-08,D,Home,中信兄弟二軍,3,2,2,ACN022
2026-D-18,2026-04-08,D,Home,中信兄弟二軍,4,0,0,ACN022
2026-D-18,2026-04-08,D,Home,中信兄弟二軍,5,0,0,ACN022
2026-D-18,2026-04-08,D,Home,中信兄弟二軍,6,3,3,ACN022
2026-D-18,2026-04-08,D,Home,中信兄弟二軍,7,0,0,ACN022
2026-D-18,2026-04-08,D,Home,中信兄弟二軍,8,0,0,ACN022
2026-D-18,2026-04-08,D,Home,中信兄弟二軍,9,,X,ACN022
2026-D-19,2026-04-08,D,Visiting,富邦悍將二軍,1,0,0,AEO022
2026-D-19,2026-04-08,D,Visiting,富邦悍將二軍,2,0,0,AEO022
2026-D-19,2026-04-08,D,Visiting,富邦悍將二軍,3,1,1,AEO022
2026-D-19,2026-04-08,D,Visiting,富邦悍將二軍,4,0,0,AEO022
2026-D-19,2026-04-08,D,Visiting,富邦悍將二軍,5,0,0,AEO022
2026-D-19,2026-04-08,D,Visiting,富邦悍將二軍,6,1,1,AEO022
2026-D-19,2026-04-08,D,Visiting,富邦悍將二軍,7,0,0,AEO022
2026-D-19,2026-04-08,D,Visiting,富邦悍將二軍,8,0,0,AEO022
2026-D-19,2026-04-08,D,Visiting,富邦悍將二軍,9,0,0,AEO022
2026-D-19,2026-04-08,D,Home,統一7-ELEVEn獅二軍,1,1,1,ADD022
2026-D-19,2026-04-08,D,Home,統一7-ELEVEn獅二軍,2,0,0,ADD022
2026-D-19,2026-04-08,D,Home,統一7-ELEVEn獅二軍,3,0,0,ADD022
2026-D-19,2026-04-08,D,Home,統一7-ELEVEn獅二軍,4,0,0,ADD022
2026-D-19,2026-04-08,D,Home,統一7-ELEVEn獅二軍,5,0,0,ADD022
2026-D-19,2026-04-08,D,Home,統一7-ELEVEn獅二軍,6,0,0,ADD022
2026-D-19,2026-04-08,D,Home,統一7-ELEVEn獅二軍,7,0,0,ADD022
2026-D-19,2026-04-08,D,Home,統一7-ELEVEn獅二軍,8,0,0,ADD022
2026-D-19,2026-04-08,D,Home,統一7-ELEVEn獅二軍,9,0,0,ADD022
2026-D-2,2026-03-26,D,Visiting,富邦悍將二軍,1,0,0,AEO022
2026-D-2,2026-03-26,D,Visiting,富邦悍將二軍,2,0,0,AEO022
2026-D-2,2026-03-26,D,Visiting,富邦悍將二軍,3,0,0,AEO022
2026-D-2,2026-03-26,D,Visiting,富邦悍將二軍,4,0,0,AEO022
2026-D-2,2026-03-26,D,Visiting,富邦悍將二軍,5,3,3,AEO022
2026-D-2,2026-03-26,D,Visiting,富邦悍將二軍,6,0,0,AEO022
2026-D-2,2026-03-26,D,Visiting,富邦悍將二軍,7,1,1,AEO022
2026-D-2,2026-03-26,D,Visiting,富邦悍將二軍,8,0,0,AEO022
2026-D-2,2026-03-26,D,Visiting,富邦悍將二軍,9,0,0,AEO022
2026-D-2,2026-03-26,D,Home,味全龍二軍,1,1,1,AAA022
2026-D-2,2026-03-26,D,Home,味全龍二軍,2,0,0,AAA022
2026-D-2,2026-03-26,D,Home,味全龍二軍,3,0,0,AAA022
2026-D-2,2026-03-26,D,Home,味全龍二軍,4,0,0,AAA022
2026-D-2,2026-03-26,D,Home,味全龍二軍,5,0,0,AAA022
2026-D-2,2026-03-26,D,Home,味全龍二軍,6,0,0,AAA022
2026-D-2,2026-03-26,D,Home,味全龍二軍,7,0,0,AAA022
2026-D-2,2026-03-26,D,Home,味全龍二軍,8,0,0,AAA022
2026-D-2,2026-03-26,D,Home,味全龍二軍,9,0,0,AAA022
2026-D-20,2026-04-09,D,Visiting,台鋼雄鷹二軍,1,1,1,AKP022
2026-D-20,2026-04-09,D,Visiting,台鋼雄鷹二軍,2,2,2,AKP022
2026-D-20,2026-04-09,D,Visiting,台鋼雄鷹二軍,3,0,0,AKP022
2026-D-20,2026-04-09,D,Visiting,台鋼雄鷹二軍,4,0,0,AKP022
2026-D-20,2026-04-09,D,Visiting,台鋼雄鷹二軍,5,1,1,AKP022
2026-D-20,2026-04-09,D,Visiting,台鋼雄鷹二軍,6,0,0,AKP022
2026-D-20,2026-04-09,D,Visiting,台鋼雄鷹二軍,7,3,3,AKP022
2026-D-20,2026-04-09,D,Visiting,台鋼雄鷹二軍,8,3,3,AKP022
2026-D-20,2026-04-09,D,Visiting,台鋼雄鷹二軍,9,0,0,AKP022
2026-D-20,2026-04-09,D,Home,中信兄弟二軍,1,0,0,ACN022
2026-D-20,2026-04-09,D,Home,中信兄弟二軍,2,2,2,ACN022
2026-D-20,2026-04-09,D,Home,中信兄弟二軍,3,0,0,ACN022
2026-D-20,2026-04-09,D,Home,中信兄弟二軍,4,0,0,ACN022
2026-D-20,2026-04-09,D,Home,中信兄弟二軍,5,0,0,ACN022
2026-D-20,2026-04-09,D,Home,中信兄弟二軍,6,0,0,ACN022
2026-D-20,2026-04-09,D,Home,中信兄弟二軍,7,0,0,ACN022
2026-D-20,2026-04-09,D,Home,中信兄弟二軍,8,0,0,ACN022
2026-D-20,2026-04-09,D,Home,中信兄弟二軍,9,0,0,ACN022
2026-D-21,2026-04-09,D,Visiting,樂天桃猿二軍,1,0,0,AJL022
2026-D-21,2026-04-09,D,Visiting,樂天桃猿二軍,2,0,0,AJL022
2026-D-21,2026-04-09,D,Visiting,樂天桃猿二軍,3,0,0,AJL022
2026-D-21,2026-04-09,D,Visiting,樂天桃猿二軍,4,2,2,AJL022
2026-D-21,2026-04-09,D,Visiting,樂天桃猿二軍,5,3,3,AJL022
2026-D-21,2026-04-09,D,Visiting,樂天桃猿二軍,6,0,0,AJL022
2026-D-21,2026-04-09,D,Visiting,樂天桃猿二軍,7,1,1,AJL022
2026-D-21,2026-04-09,D,Visiting,樂天桃猿二軍,8,0,0,AJL022
2026-D-21,2026-04-09,D,Visiting,樂天桃猿二軍,9,0,0,AJL022
2026-D-21,2026-04-09,D,Home,統一7-ELEVEn獅二軍,1,0,0,ADD022
2026-D-21,2026-04-09,D,Home,統一7-ELEVEn獅二軍,2,0,0,ADD022
2026-D-21,2026-04-09,D,Home,統一7-ELEVEn獅二軍,3,0,0,ADD022
2026-D-21,2026-04-09,D,Home,統一7-ELEVEn獅二軍,4,2,2,ADD022
2026-D-21,2026-04-09,D,Home,統一7-ELEVEn獅二軍,5,0,0,ADD022
2026-D-21,2026-04-09,D,Home,統一7-ELEVEn獅二軍,6,1,1,ADD022
2026-D-21,2026-04-09,D,Home,統一7-ELEVEn獅二軍,7,0,0,ADD022
2026-D-21,2026-04-09,D,Home,統一7-ELEVEn獅二軍,8,1,1,ADD022
2026-D-21,2026-04-09,D,Home,統一7-ELEVEn獅二軍,9,1,1,ADD022
2026-D-22,2026-04-10,D,Visiting,台鋼雄鷹二軍,1,0,0,AKP022
2026-D-22,2026-04-10,D,Visiting,台鋼雄鷹二軍,2,0,0,AKP022
2026-D-22,2026-04-10,D,Visiting,台鋼雄鷹二軍,3,0,0,AKP022
2026-D-22,2026-04-10,D,Visiting,台鋼雄鷹二軍,4,3,3,AKP022
2026-D-22,2026-04-10,D,Visiting,台鋼雄鷹二軍,5,5,5,AKP022
2026-D-22,2026-04-10,D,Visiting,台鋼雄鷹二軍,6,0,0,AKP022
2026-D-22,2026-04-10,D,Visiting,台鋼雄鷹二軍,7,0,0,AKP022
2026-D-22,2026-04-10,D,Visiting,台鋼雄鷹二軍,8,1,1,AKP022
2026-D-22,2026-04-10,D,Visiting,台鋼雄鷹二軍,9,0,0,AKP022
2026-D-22,2026-04-10,D,Home,中信兄弟二軍,1,0,0,ACN022
2026-D-22,2026-04-10,D,Home,中信兄弟二軍,2,0,0,ACN022
2026-D-22,2026-04-10,D,Home,中信兄弟二軍,3,0,0,ACN022
2026-D-22,2026-04-10,D,Home,中信兄弟二軍,4,6,6,ACN022
2026-D-22,2026-04-10,D,Home,中信兄弟二軍,5,0,0,ACN022
2026-D-22,2026-04-10,D,Home,中信兄弟二軍,6,0,0,ACN022
2026-D-22,2026-04-10,D,Home,中信兄弟二軍,7,1,1,ACN022
2026-D-22,2026-04-10,D,Home,中信兄弟二軍,8,0,0,ACN022
2026-D-22,2026-04-10,D,Home,中信兄弟二軍,9,0,0,ACN022
2026-D-23,2026-04-10,D,Visiting,樂天桃猿二軍,1,0,0,AJL022
2026-D-23,2026-04-10,D,Visiting,樂天桃猿二軍,2,1,1,AJL022
2026-D-23,2026-04-10,D,Visiting,樂天桃猿二軍,3,0,0,AJL022
2026-D-23,2026-04-10,D,Visiting,樂天桃猿二軍,4,0,0,AJL022
2026-D-23,2026-04-10,D,Visiting,樂天桃猿二軍,5,0,0,AJL022
2026-D-23,2026-04-10,D,Visiting,樂天桃猿二軍,6,0,0,AJL022
2026-D-23,2026-04-10,D,Visiting,樂天桃猿二軍,7,0,0,AJL022
2026-D-23,2026-04-10,D,Visiting,樂天桃猿二軍,8,0,0,AJL022
2026-D-23,2026-04-10,D,Visiting,樂天桃猿二軍,9,0,0,AJL022
2026-D-23,2026-04-10,D,Home,統一7-ELEVEn獅二軍,1,0,0,ADD022
2026-D-23,2026-04-10,D,Home,統一7-ELEVEn獅二軍,2,0,0,ADD022
2026-D-23,2026-04-10,D,Home,統一7-ELEVEn獅二軍,3,0,0,ADD022
2026-D-23,2026-04-10,D,Home,統一7-ELEVEn獅二軍,4,0,0,ADD022
2026-D-23,2026-04-10,D,Home,統一7-ELEVEn獅二軍,5,0,0,ADD022
2026-D-23,2026-04-10,D,Home,統一7-ELEVEn獅二軍,6,0,0,ADD022
2026-D-23,2026-04-10,D,Home,統一7-ELEVEn獅二軍,7,0,0,ADD022
2026-D-23,2026-04-10,D,Home,統一7-ELEVEn獅二軍,8,0,0,ADD022
2026-D-23,2026-04-10,D,Home,統一7-ELEVEn獅二軍,9,0,0,ADD022
2026-D-24,2026-04-11,D,Visiting,台鋼雄鷹二軍,1,3,3,AKP022
2026-D-24,2026-04-11,D,Visiting,台鋼雄鷹二軍,2,1,1,AKP022
2026-D-24,2026-04-11,D,Visiting,台鋼雄鷹二軍,3,0,0,AKP022
2026-D-24,2026-04-11,D,Visiting,台鋼雄鷹二軍,4,0,0,AKP022
2026-D-24,2026-04-11,D,Visiting,台鋼雄鷹二軍,5,0,0,AKP022
2026-D-24,2026-04-11,D,Visiting,台鋼雄鷹二軍,6,0,0,AKP022
2026-D-24,2026-04-11,D,Visiting,台鋼雄鷹二軍,7,4,4,AKP022
2026-D-24,2026-04-11,D,Visiting,台鋼雄鷹二軍,8,0,0,AKP022
2026-D-24,2026-04-11,D,Visiting,台鋼雄鷹二軍,9,1,1,AKP022
2026-D-24,2026-04-11,D,Home,樂天桃猿二軍,1,2,2,AJL022
2026-D-24,2026-04-11,D,Home,樂天桃猿二軍,2,1,1,AJL022
2026-D-24,2026-04-11,D,Home,樂天桃猿二軍,3,0,0,AJL022
2026-D-24,2026-04-11,D,Home,樂天桃猿二軍,4,0,0,AJL022
2026-D-24,2026-04-11,D,Home,樂天桃猿二軍,5,0,0,AJL022
2026-D-24,2026-04-11,D,Home,樂天桃猿二軍,6,1,1,AJL022
2026-D-24,2026-04-11,D,Home,樂天桃猿二軍,7,0,0,AJL022
2026-D-24,2026-04-11,D,Home,樂天桃猿二軍,8,0,0,AJL022
2026-D-24,2026-04-11,D,Home,樂天桃猿二軍,9,0,0,AJL022
2026-D-25,2026-04-12,D,Visiting,富邦悍將二軍,1,0,0,AEO022
2026-D-25,2026-04-12,D,Visiting,富邦悍將二軍,2,5,5,AEO022
2026-D-25,2026-04-12,D,Visiting,富邦悍將二軍,3,1,1,AEO022
2026-D-25,2026-04-12,D,Visiting,富邦悍將二軍,4,0,0,AEO022
2026-D-25,2026-04-12,D,Visiting,富邦悍將二軍,5,0,0,AEO022
2026-D-25,2026-04-12,D,Visiting,富邦悍將二軍,6,0,0,AEO022
2026-D-25,2026-04-12,D,Visiting,富邦悍將二軍,7,3,3,AEO022
2026-D-25,2026-04-12,D,Visiting,富邦悍將二軍,8,4,4,AEO022
2026-D-25,2026-04-12,D,Visiting,富邦悍將二軍,9,1,1,AEO022
2026-D-25,2026-04-12,D,Home,味全龍二軍,1,0,0,AAA022
2026-D-25,2026-04-12,D,Home,味全龍二軍,2,1,1,AAA022
2026-D-25,2026-04-12,D,Home,味全龍二軍,3,0,0,AAA022
2026-D-25,2026-04-12,D,Home,味全龍二軍,4,2,2,AAA022
2026-D-25,2026-04-12,D,Home,味全龍二軍,5,0,0,AAA022
2026-D-25,2026-04-12,D,Home,味全龍二軍,6,0,0,AAA022
2026-D-25,2026-04-12,D,Home,味全龍二軍,7,0,0,AAA022
2026-D-25,2026-04-12,D,Home,味全龍二軍,8,1,1,AAA022
2026-D-25,2026-04-12,D,Home,味全龍二軍,9,0,0,AAA022
2026-D-26,2026-04-14,D,Visiting,樂天桃猿二軍,1,0,0,AJL022
2026-D-26,2026-04-14,D,Visiting,樂天桃猿二軍,2,2,2,AJL022
2026-D-26,2026-04-14,D,Visiting,樂天桃猿二軍,3,1,1,AJL022
2026-D-26,2026-04-14,D,Visiting,樂天桃猿二軍,4,0,0,AJL022
2026-D-26,2026-04-14,D,Visiting,樂天桃猿二軍,5,1,1,AJL022
2026-D-26,2026-04-14,D,Visiting,樂天桃猿二軍,6,2,2,AJL022
2026-D-26,2026-04-14,D,Visiting,樂天桃猿二軍,7,2,2,AJL022
2026-D-26,2026-04-14,D,Visiting,樂天桃猿二軍,8,1,1,AJL022
2026-D-26,2026-04-14,D,Visiting,樂天桃猿二軍,9,0,0,AJL022
2026-D-26,2026-04-14,D,Home,中信兄弟二軍,1,1,1,ACN022
2026-D-26,2026-04-14,D,Home,中信兄弟二軍,2,0,0,ACN022
2026-D-26,2026-04-14,D,Home,中信兄弟二軍,3,0,0,ACN022
2026-D-26,2026-04-14,D,Home,中信兄弟二軍,4,0,0,ACN022
2026-D-26,2026-04-14,D,Home,中信兄弟二軍,5,0,0,ACN022
2026-D-26,2026-04-14,D,Home,中信兄弟二軍,6,4,4,ACN022
2026-D-26,2026-04-14,D,Home,中信兄弟二軍,7,0,0,ACN022
2026-D-26,2026-04-14,D,Home,中信兄弟二軍,8,1,1,ACN022
2026-D-26,2026-04-14,D,Home,中信兄弟二軍,9,0,0,ACN022
2026-D-27,2026-04-14,D,Visiting,台鋼雄鷹二軍,1,0,0,AKP022
2026-D-27,2026-04-14,D,Visiting,台鋼雄鷹二軍,2,0,0,AKP022
2026-D-27,2026-04-14,D,Visiting,台鋼雄鷹二軍,3,0,0,AKP022
2026-D-27,2026-04-14,D,Visiting,台鋼雄鷹二軍,4,0,0,AKP022
2026-D-27,2026-04-14,D,Visiting,台鋼雄鷹二軍,5,0,0,AKP022
2026-D-27,2026-04-14,D,Visiting,台鋼雄鷹二軍,6,0,0,AKP022
2026-D-27,2026-04-14,D,Visiting,台鋼雄鷹二軍,7,0,0,AKP022
2026-D-27,2026-04-14,D,Visiting,台鋼雄鷹二軍,8,0,0,AKP022
2026-D-27,2026-04-14,D,Visiting,台鋼雄鷹二軍,9,0,0,AKP022
2026-D-27,2026-04-14,D,Home,統一7-ELEVEn獅二軍,1,2,2,ADD022
2026-D-27,2026-04-14,D,Home,統一7-ELEVEn獅二軍,2,0,0,ADD022
2026-D-27,2026-04-14,D,Home,統一7-ELEVEn獅二軍,3,1,1,ADD022
2026-D-27,2026-04-14,D,Home,統一7-ELEVEn獅二軍,4,0,0,ADD022
2026-D-27,2026-04-14,D,Home,統一7-ELEVEn獅二軍,5,2,2,ADD022
2026-D-27,2026-04-14,D,Home,統一7-ELEVEn獅二軍,6,0,0,ADD022
2026-D-27,2026-04-14,D,Home,統一7-ELEVEn獅二軍,7,0,0,ADD022
2026-D-27,2026-04-14,D,Home,統一7-ELEVEn獅二軍,8,0,0,ADD022
2026-D-27,2026-04-14,D,Home,統一7-ELEVEn獅二軍,9,,X,ADD022
2026-D-28,2026-04-15,D,Visiting,樂天桃猿二軍,1,6,6,AJL022
2026-D-28,2026-04-15,D,Visiting,樂天桃猿二軍,2,1,1,AJL022
2026-D-28,2026-04-15,D,Visiting,樂天桃猿二軍,3,2,2,AJL022
2026-D-28,2026-04-15,D,Visiting,樂天桃猿二軍,4,1,1,AJL022
2026-D-28,2026-04-15,D,Visiting,樂天桃猿二軍,5,0,0,AJL022
2026-D-28,2026-04-15,D,Visiting,樂天桃猿二軍,6,1,1,AJL022
2026-D-28,2026-04-15,D,Visiting,樂天桃猿二軍,7,1,1,AJL022
2026-D-28,2026-04-15,D,Visiting,樂天桃猿二軍,8,0,0,AJL022
2026-D-28,2026-04-15,D,Visiting,樂天桃猿二軍,9,8,8,AJL022
2026-D-28,2026-04-15,D,Home,中信兄弟二軍,1,0,0,ACN022
