year,game_kind,player_id,player_name,team_code,team_name,airp,bbe,fbp,gbp,ldp,oppo_airp,oppo_gbp,oppop,pull_airp,pull_gbp,pullp,pup,straight_airp,straight_gbp,straightp
2026,D,0000005538,黃柏豪,AAA022,味全龍二軍,0.6,20,0.2,0.4,0.2,0.15,0,0.15,0.15,0.2,0.35,0.2,0.3,0.2,0.5
2026,D,0000005563,姚冠瑋,AAA022,味全龍二軍,0.6,20,0.3,0.4,0.2,0.1,0.05,0.15,0.25,0.2,0.45,0.1,0.25,0.15,0.4
2026,D,0000006726,李展毅,AAA022,味全龍二軍,0.7,20,0.4,0.3,0.25,0,0,0,0.45,0.2,0.65,0.05,0.25,0.1,0.35
2026,D,0000007306,黃贊維,AAA022,味全龍二軍,0.7894736842105263,19,0.15789473684210525,0.21052631578947367,0.42105263157894735,0.3157894736842105,0,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.21052631578947367,0.3157894736842105,0.05263157894736842,0.3684210526315789
2026,D,0000006736,王苡丞,AEO022,富邦悍將二軍,0.7222222222222222,18,0.2222222222222222,0.2777777777777778,0.3333333333333333,0.1111111111111111,0,0.1111111111111111,0.3888888888888889,0.16666666666666666,0.5555555555555556,0.16666666666666666,0.2222222222222222,0.1111111111111111,0.3333333333333333
2026,D,0000000153,林承飛,AJL022,樂天桃猿二軍,0.6666666666666667,18,0.2777777777777778,0.3333333333333333,0.2777777777777778,0.16666666666666666,0.05555555555555555,0.2222222222222222,0.2777777777777778,0.2777777777777778,0.5555555555555556,0.1111111111111111,0.2222222222222222,0,0.2222222222222222
2026,D,0000007291,*全紹凱,ADD022,統一7-ELEVEn獅二軍,0.3529411764705882,17,0.17647058823529413,0.6470588235294118,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.23529411764705882,0.11764705882352941,0.23529411764705882,0.35294117647058826,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.4117647058823529
2026,D,0000006835,顏清浤,AKP022,台鋼雄鷹二軍,0.6470588235294117,17,0.35294117647058826,0.35294117647058826,0.23529411764705882,0.17647058823529413,0,0.17647058823529413,0.23529411764705882,0.23529411764705882,0.47058823529411764,0.058823529411764705,0.23529411764705882,0.11764705882352941,0.35294117647058826
2026,D,0000006737,董子恩,AEO022,富邦悍將二軍,0.4117647058823529,17,0.23529411764705882,0.5882352941176471,0.17647058823529413,0.058823529411764705,0,0.058823529411764705,0.23529411764705882,0.5294117647058824,0.7647058823529411,0,0.11764705882352941,0.058823529411764705,0.17647058823529413
2026,D,0000007094,陳愷佑,AEO022,富邦悍將二軍,0.625,16,0.25,0.375,0.1875,0.25,0.0625,0.3125,0.1875,0.25,0.4375,0.1875,0.1875,0.0625,0.25
